time(sec),semimem,bifem,vasmed,vaslat,rf,medgas,latgas,tfl,tibant,peronl,soleus,addmagnus,gmax,gmed,sartorius
1.221667,0.075702,0.406763,-0.141910,-0.245465,-0.213282,-0.065029,0.050321,0.071269,0.731472,0.077389,-0.049253,0.010644,-0.342749,-0.039914,-1.587479
1.222500,-0.024640,-0.076645,-0.431255,-0.228546,-0.193892,-0.106318,0.085525,0.029674,0.506125,-0.091480,-0.030173,0.060576,-0.088649,0.024885,-1.520804
1.223333,0.079517,-2.084885,-0.920328,-0.186428,-0.111678,-0.102217,0.037691,0.022212,0.408914,-0.215916,-0.138936,0.074558,-0.068336,0.020594,-0.259780
1.224167,0.369830,-3.581213,-0.729375,-0.198742,-0.081440,-0.174043,0.025925,0.016685,0.173901,-0.255531,0.001212,0.024065,-0.233724,0.018935,1.208043
1.225000,0.255139,-2.279687,-0.096378,-0.157105,-0.043236,-0.130938,0.066200,-0.012394,-0.335077,-0.219658,-0.205391,-0.000102,0.048513,0.019907,1.768770
1.225833,0.061343,-2.975641,0.265081,-0.098522,-0.029261,0.283400,0.102169,-0.072354,-0.577057,-0.345726,-0.430464,-0.000062,0.018178,-0.014482,0.844274
1.226667,0.025233,-3.840497,0.486303,0.017071,0.003540,0.407734,0.113948,-0.085686,-0.477126,-0.297877,-0.534744,-0.063072,0.245241,0.008540,0.529546
1.227500,-0.077362,-1.267501,1.047111,0.114245,0.064209,0.326954,0.090635,-0.080625,-0.055613,-0.126282,-0.263280,-0.071613,0.348796,0.028242,-0.211389
1.228333,-0.130792,1.548906,1.331611,0.163194,0.180564,0.195804,0.096375,-0.094254,0.320617,-0.009434,0.021698,-0.113846,0.190447,-0.017941,-1.135938
1.229167,-0.226462,1.767414,0.980746,0.201706,0.277737,-0.104292,0.137441,-0.078816,0.279055,0.179655,0.110880,-0.113136,0.212587,-0.012367,-1.804723
1.230000,-0.324691,0.696744,0.576655,0.211245,0.263001,-0.347856,0.141935,-0.069559,0.198569,0.366250,0.010440,-0.072793,0.151318,-0.000819,-2.521043
1.230833,-0.170335,1.045640,0.289851,0.174024,0.220779,-0.352172,0.132513,0.002485,-0.021826,0.333542,-0.133502,-0.049840,0.461460,0.009220,-3.262141
1.231667,-0.028716,0.606176,0.067822,0.143790,0.222354,0.071702,0.078210,0.050649,-0.498618,0.069017,-0.073487,-0.042854,0.469927,0.009352,-4.109551
1.232500,0.005599,-0.009611,-0.064194,0.114749,0.154826,0.918280,0.114781,0.044416,-0.705679,-0.036569,0.074345,-0.043851,-0.133337,0.027644,-3.701476
1.233333,-0.068869,0.182130,-0.731961,0.092364,0.011627,0.676620,0.104938,0.077478,-0.693276,-0.016075,0.217509,-0.000138,-0.233352,0.027468,-2.069980
1.234167,0.019997,0.343125,-1.596470,0.061000,-0.036982,-0.011381,0.070783,0.067132,-0.546527,0.068459,0.473490,0.047588,-0.267403,-0.006900,-1.068226
1.235000,0.132180,0.048659,-2.076621,0.053659,-0.086258,-0.054773,-0.000131,0.027570,-0.426142,0.046472,0.510403,0.058932,-0.258487,-0.018859,0.852691
1.235833,-0.075124,0.122813,-1.957386,0.038300,-0.099948,0.023920,0.003135,0.006855,-0.482061,0.109910,0.115527,0.041553,-0.180156,-0.004295,3.399906
1.236667,0.044660,0.395393,-1.563943,0.011832,-0.098888,-0.071995,-0.022924,-0.004935,-0.449850,0.072875,0.058345,0.013937,-0.156416,-0.034320,4.702561
1.237500,0.278272,0.380617,-1.154371,-0.008577,-0.094468,-0.190746,-0.013407,-0.016960,-0.325315,0.015696,0.226832,0.066274,-0.295860,-0.055686,4.871946
1.238333,0.282900,0.889329,-0.481745,-0.041808,-0.081004,-0.231664,-0.059253,0.018532,-0.002100,0.064747,0.050732,0.123031,-0.222019,-0.020637,4.197747
1.239167,0.124203,-0.288948,1.176107,-0.055810,-0.095706,-0.228485,-0.069403,-0.000703,0.340405,0.019984,-0.257906,0.121937,-0.414458,-0.005012,1.895103
1.240000,0.007296,-0.755570,2.963198,-0.046939,-0.133989,-0.192180,-0.107254,0.016723,0.432381,0.098204,-0.226727,0.125066,-0.192791,0.003548,0.169391
1.240833,-0.189711,0.043048,3.094503,-0.017375,-0.107662,-0.185410,-0.111107,0.039822,0.501010,0.160956,-0.326377,0.106893,0.077342,0.027626,-0.575503
1.241667,-0.258518,-0.529485,1.840823,0.025342,0.036206,-0.158645,-0.069487,0.034246,0.460687,0.348093,-0.350179,0.073012,0.065815,0.043420,-0.629394
1.242500,-0.321345,0.397813,1.271997,0.014303,0.065956,-0.153866,-0.030749,-0.008411,0.369851,0.419057,-0.203924,-0.012349,0.110175,0.039487,-1.337579
1.243333,-0.345392,1.049634,0.897605,0.003136,-0.034779,-0.097499,-0.040361,-0.039185,0.396024,0.404590,-0.206008,-0.028717,0.040257,0.019952,-2.432816
1.244167,-0.053123,-0.229998,-0.173323,0.003959,-0.048003,-0.077216,0.004066,-0.018418,0.412970,0.218254,-0.216320,-0.030950,0.333106,-0.021591,-3.583048
1.245000,0.290078,0.875708,-1.216454,-0.005894,0.027289,-0.102523,0.037073,-0.025929,0.431287,-0.097586,-0.117493,-0.049192,0.639590,-0.029594,-3.384435
1.245833,0.281942,1.523979,-2.049322,-0.025890,0.079788,-0.294428,0.027693,-0.023888,0.115913,-0.276846,0.204771,-0.080015,0.375520,-0.018853,-1.214406
1.246667,0.450056,0.766766,-2.356086,0.041564,0.141454,-0.341635,0.014854,-0.019021,-0.577283,-0.580443,0.551642,-0.131437,0.024597,-0.029035,0.405981
1.247500,0.407079,0.574453,-1.951862,0.086253,0.121561,-0.292925,-0.019873,-0.008438,-0.937945,-0.635101,0.724731,-0.101302,0.091507,-0.029004,1.376608
1.248333,0.319096,-0.547628,-1.502311,0.000425,0.097371,-0.200573,-0.059195,-0.008626,-0.490769,-0.666706,0.651059,-0.075895,0.117889,0.007949,0.957969
1.249167,0.136576,-2.438489,-0.990612,-0.084690,0.120355,0.001407,-0.053296,-0.009213,-0.142351,-0.640627,0.503906,-0.064132,0.532160,0.018811,0.980273
1.250000,-0.216716,-2.065015,-0.562517,-0.116725,0.078100,0.763371,-0.042666,-0.019968,-0.151475,-0.322447,-0.028232,-0.046536,-0.032970,0.019307,1.571658
1.250833,-0.263278,-0.062368,-0.187000,-0.143374,0.055489,1.242328,0.019661,-0.015103,0.037216,0.005640,-1.003731,-0.050315,-0.036966,0.014936,0.896097
1.251667,-0.293117,0.970659,0.669335,-0.143027,-0.002364,0.442388,-0.009901,0.029186,0.659181,-0.129257,-0.578805,0.000176,-0.210133,0.000972,0.462072
1.252500,-0.169597,0.223442,1.526125,-0.127756,-0.074203,0.196756,-0.014292,0.010365,0.829204,-0.416759,0.056258,0.044029,0.011301,0.007786,0.200027
1.253333,-0.197812,-0.360101,1.717763,-0.096177,-0.108549,-0.046024,-0.052354,-0.002592,0.516341,-0.368697,0.124844,0.027515,0.714887,-0.002307,0.530742
1.254167,0.033867,-0.148266,1.490677,-0.048848,-0.123042,-0.319402,-0.022378,-0.008764,0.493115,0.003084,0.108883,-0.002986,0.313380,0.019066,0.370231
1.255000,0.079848,0.742262,1.421473,-0.027043,-0.130729,-0.322850,-0.012906,0.006962,0.417191,0.362185,-0.182751,0.053843,-0.063907,0.009498,-0.245750
1.255833,-0.080175,1.544688,1.974281,-0.022870,-0.176995,-0.341498,0.005500,0.020179,0.072379,0.476417,-0.043048,0.107377,-0.123798,-0.008122,-0.334728
1.256667,-0.195490,0.865161,2.167466,-0.003999,-0.138755,-0.236014,0.007374,-0.012747,0.082308,0.628860,-0.529513,0.135202,-0.211785,-0.024791,-0.930768
1.257500,-0.053969,0.178576,1.456578,0.028354,-0.034818,0.094761,-0.015791,-0.034895,0.257143,0.692408,-0.689450,0.112929,-0.052250,0.006029,-1.587151
1.258333,0.292717,0.229643,0.612480,0.054524,-0.003454,0.655366,0.002442,-0.000636,-0.248620,0.576998,0.140694,0.082400,-0.233896,0.018418,-2.024319
1.259167,0.275800,-0.620998,0.635619,0.072714,-0.023163,0.363428,-0.000103,0.025490,-0.591015,0.404927,0.355497,0.042739,-0.120959,0.017408,-1.939721
1.260000,-0.021767,-2.480002,-0.396146,0.014147,-0.076096,-0.211836,0.029471,0.032500,-0.471394,0.269307,0.499813,-0.022943,-0.343894,-0.002650,-0.959040
1.260833,-0.359694,-2.953442,-1.514955,0.022909,-0.039568,-0.284866,0.007809,0.038400,-0.271453,0.418843,0.381504,-0.107572,-0.616908,-0.023601,0.794285
1.261667,-0.361414,-0.445453,-1.812283,0.085157,-0.005575,-0.219561,0.000804,0.035408,-0.012565,0.347504,0.337611,-0.125791,-1.012066,-0.026986,2.077060
1.262500,-0.237663,0.450045,-2.193678,0.112120,0.002092,-0.239913,0.012863,0.056330,-0.036018,0.260133,-0.169303,-0.139783,-0.591647,-0.009149,2.862640
1.263333,-0.395699,0.463340,-2.502425,0.105657,0.063866,-0.244152,0.039244,0.013273,-0.251651,-0.226064,-0.337101,-0.105683,-0.136281,0.001679,2.966442
1.264167,-0.391036,1.634162,-2.426680,0.087295,0.065324,0.073496,0.036301,-0.004653,-0.750197,-0.247561,0.143650,-0.055907,-0.768308,0.016479,2.749381
1.265000,0.239121,0.631055,-2.108125,0.041469,0.117411,0.110596,-0.003753,-0.036513,-0.939775,0.067193,0.105795,-0.033858,-0.665963,0.003509,2.563547
1.265833,0.511935,-0.952158,-1.534189,0.045980,0.176650,-0.127989,-0.007683,-0.050267,-0.506131,0.012824,-0.116199,-0.015490,-0.351796,-0.000462,1.782566
1.266667,0.333533,-0.856497,-0.307829,0.044332,0.199103,0.086941,-0.003574,-0.036302,-0.605276,-0.662535,0.318579,-0.031840,-0.157898,-0.000167,0.289652
1.267500,0.395542,-0.368378,0.920619,0.001222,0.191180,0.541599,0.003525,-0.041463,-0.447957,-0.540038,0.498728,-0.047725,0.225727,-0.005833,-0.081442
1.268333,0.326330,-0.285496,1.588790,-0.022548,0.153638,0.492727,0.027019,-0.020582,0.555248,-0.383877,-0.621423,-0.004770,0.413100,0.000999,-1.408655
1.269167,0.166068,-0.553852,1.597197,-0.028904,0.095934,0.220482,0.024156,0.020089,0.857427,-0.700029,-0.415360,0.018671,0.710173,0.008883,-2.216692
1.270000,-0.066463,0.103005,1.512614,-0.029407,0.065515,-0.073385,0.006340,0.059193,0.634723,-0.470683,0.210272,0.010004,0.795689,0.015833,-2.509572
1.270833,-0.247690,0.962074,1.063816,-0.064935,0.054898,-0.196113,0.005717,0.072937,0.707682,-0.255747,-0.452865,0.035969,0.836576,0.024137,-2.997241
1.271667,-0.115675,1.296418,0.271958,-0.076284,-0.008090,-0.183183,0.023294,0.017995,0.983008,-0.686659,-0.379881,0.066701,0.930671,0.002817,-2.956916
1.272500,0.107023,0.795978,0.206007,-0.072779,-0.080106,-0.186626,0.033365,-0.039243,0.517343,-0.754959,-0.276442,0.084530,0.727243,-0.045380,-2.827319
1.273333,0.323550,0.679191,0.306187,-0.044995,-0.106807,-0.221416,0.017838,-0.086248,-0.158231,-0.396080,0.141935,0.094503,0.683054,-0.026155,-2.060656
1.274167,0.159928,0.534233,0.281707,-0.048066,-0.128903,-0.328589,0.014915,-0.073107,-0.317640,0.124202,0.677253,0.106076,0.445566,-0.017175,-1.725852
1.275000,-0.067537,0.172361,0.270514,-0.036887,-0.125128,-0.252666,0.028456,-0.053967,-0.397249,0.468238,0.271225,0.144251,0.039909,-0.012335,-1.996919
1.275833,-0.240304,0.042498,0.664123,-0.046785,-0.141492,-0.123876,0.001881,-0.016143,-0.275132,0.726523,0.028037,0.140322,0.018125,0.018579,-0.936211
1.276667,-0.094431,0.536972,1.040573,0.000888,-0.141438,-0.039458,-0.003295,0.010329,-0.147238,1.007986,0.312890,0.144435,-0.177786,0.034980,0.018197
1.277500,0.171680,0.756023,1.038458,0.032027,-0.271030,0.043457,-0.005371,0.015246,-0.185138,0.869600,-0.004690,0.059017,0.232731,0.025274,0.430910
1.278333,0.073072,0.018292,0.517308,0.085280,-0.305836,0.092994,-0.004193,-0.016017,-0.077961,0.520148,-0.497261,-0.053605,0.003322,0.014488,1.651611
1.279167,-0.023464,-0.206174,-0.391131,0.137178,-0.196271,0.066922,-0.028606,0.002009,-0.073196,0.306448,-0.760890,-0.102882,-0.386050,-0.026672,2.143812
1.280000,0.053565,0.374187,-0.997691,0.120310,-0.188760,0.028007,-0.050090,0.055150,-0.216808,0.340274,-0.464744,-0.091200,-0.411667,-0.016722,1.775654
1.280833,0.094354,0.042552,-1.399010,0.102289,-0.198757,0.002555,-0.037843,0.105581,0.024413,0.543064,0.557813,-0.089607,-0.362515,0.005584,1.652203
1.281667,-0.100809,-0.176652,-1.672121,0.080846,-0.068167,0.008175,-0.036143,0.081595,0.463721,0.314964,0.702013,-0.098047,-0.285263,-0.011479,1.257211
1.282500,-0.490213,0.389637,-1.319868,0.057221,0.087354,-0.033962,-0.024421,0.031113,0.406047,-0.069139,0.135991,-0.076175,-0.219694,0.020442,1.238586
1.283333,-0.666060,0.081945,-1.090850,0.050812,0.252848,-0.210175,-0.030792,0.040197,-0.275794,-0.233230,-0.065299,-0.037505,-0.273138,0.022612,2.134683
1.284167,-0.404537,0.100705,-0.386443,0.017243,0.386638,-0.333975,-0.018677,-0.012158,-1.013232,-0.276175,0.153793,-0.046505,-0.275161,-0.041129,3.102952
1.285000,0.230572,-1.225062,0.118720,-0.005916,0.401240,-0.370570,-0.033900,-0.078502,-0.834309,-0.496130,0.654666,-0.058684,-0.002453,-0.054658,2.834962
1.285833,0.547313,-2.033774,0.350959,-0.096591,0.299174,-0.136123,-0.019139,-0.094911,0.700971,-0.540772,0.434754,-0.079742,-0.269218,0.017884,2.242194
1.286667,0.346319,-0.741520,0.946493,-0.158744,0.196599,0.207252,-0.025721,-0.053312,1.794553,-0.440001,0.138372,-0.058756,-0.192630,0.042374,1.132623
1.287500,0.107118,-0.629007,1.621800,-0.169562,0.126634,0.872151,0.008698,-0.003618,1.414338,-0.119477,0.009898,-0.049009,-0.142509,0.028884,0.020534
1.288333,-0.056031,-1.286699,1.341755,-0.174270,0.049270,0.957389,0.047889,-0.007802,0.648719,-0.137153,-0.391404,-0.010386,-0.211316,0.003662,-0.516310
1.289167,-0.052035,0.415480,1.085422,-0.137963,0.013423,0.426602,0.081247,0.007356,-0.219921,-0.185005,-0.214755,0.020637,0.054249,-0.014983,-0.798630
1.290000,-0.070389,1.548241,0.963693,-0.148553,0.014413,0.368409,0.013019,0.063496,-0.918047,0.135980,-0.057579,0.012631,-0.014534,0.005299,-0.218326
1.290833,-0.113039,1.948128,0.076889,-0.086409,0.009691,0.136618,0.001506,0.031654,-1.311438,0.382731,-0.915379,0.025118,-0.014513,-0.008583,-0.566929
1.291667,-0.081210,0.979947,-0.532055,-0.022620,-0.007006,-0.078821,-0.001908,0.013879,-0.595094,0.155570,-1.601637,0.046827,0.067093,-0.005815,-1.296138
1.292500,-0.166492,-0.877631,-1.151207,0.011718,-0.045623,-0.150395,-0.007240,-0.005881,0.170781,0.005345,-0.579323,0.058250,0.005111,-0.011883,-0.541765
1.293333,-0.236371,-1.958495,-2.073677,0.030996,-0.081944,-0.138296,-0.042667,0.035816,0.301679,-0.093976,0.201524,0.057434,-0.081312,0.001290,-0.256377
1.294167,-0.304063,-2.622197,-2.505063,0.049462,-0.078181,-0.203743,0.043834,0.019154,0.474675,-0.566619,0.518324,0.053564,-0.212737,0.024699,-1.527404
1.295000,-0.298713,-3.518097,-2.119150,0.047649,-0.075747,-0.225516,0.097428,0.000559,0.044411,-0.577606,0.876200,0.035688,0.410799,0.001581,-2.823828
1.295833,0.039577,-1.527399,-1.584013,0.169519,-0.060969,-0.220329,0.088708,-0.016645,-0.651452,-0.299903,0.652808,0.040763,0.156740,-0.004895,-4.095891
1.296667,0.306163,0.992350,-1.037999,0.250195,-0.056943,-0.204724,0.086075,-0.025471,-0.552841,0.128510,0.267369,0.035863,-0.207540,0.001304,-4.400621
1.297500,0.391019,1.452044,-0.039718,0.230855,-0.069815,-0.180271,0.067905,-0.026253,-0.146413,0.355147,0.216923,0.033226,-0.126444,-0.006681,-2.204878
1.298333,0.286933,1.564113,1.249993,0.185573,-0.067569,-0.156135,-0.007715,-0.010471,0.414028,0.143213,0.134093,0.023877,-0.096166,-0.006877,-0.933781
1.299167,0.204091,1.517698,2.089863,0.058725,-0.073712,-0.155637,-0.072674,-0.031401,0.503086,-0.107170,0.310064,-0.004361,0.003694,-0.040180,-0.099979
1.300000,0.225840,1.803128,2.215152,-0.022974,-0.079076,-0.119659,-0.190693,0.004323,-0.329870,-0.338890,0.080201,-0.008280,0.042805,-0.019004,1.243476
1.300833,0.223080,1.361758,1.744353,-0.052594,-0.096744,-0.071135,-0.074216,-0.002953,-1.178150,-0.128628,-0.530594,0.001617,0.194594,0.028115,0.909232
1.301667,0.124960,-0.779708,1.236338,-0.064559,-0.032962,-0.032954,0.146076,0.021530,-0.731741,0.107229,-0.274891,0.012537,-0.012245,0.014048,0.980796
1.302500,-0.135602,0.424907,1.164135,-0.059422,0.034697,-0.017434,0.123308,0.013071,-0.097119,0.200380,0.138707,0.010622,0.140489,-0.006579,2.293218
1.303333,-0.163690,1.967781,1.720778,-0.118912,0.011900,0.020368,0.204743,0.003106,-0.054359,0.330998,-0.236903,-0.006089,0.137249,0.026048,2.354022
1.304167,0.082035,0.581409,2.782808,-0.186671,-0.071754,0.039984,-0.035955,0.020632,0.420986,0.425005,-0.092205,-0.035126,0.115178,0.036700,1.106824
1.305000,0.198082,0.717747,2.831073,-0.192150,-0.085171,0.020052,-0.141463,-0.009105,0.977024,0.283915,0.149832,-0.076158,0.264584,-0.009719,0.269983
1.305833,-0.063115,1.446883,0.480124,-0.174054,-0.007248,0.012021,0.330766,-0.029326,0.573684,0.182210,0.045180,-0.133582,-0.053787,-0.058583,-0.012015
1.306667,-0.122269,1.026304,-1.238848,-0.127607,0.037878,-0.008473,-0.035522,0.006839,0.441848,0.008727,-0.180485,-0.108186,0.063076,-0.023378,0.312725
1.307500,0.070418,0.165236,-1.142812,-0.103424,0.054569,0.022263,-0.654757,0.040824,0.387353,0.002585,-0.066039,-0.056702,0.471949,0.032875,1.009220
1.308333,0.267042,-0.571291,-0.889394,0.010992,0.056817,-0.020670,-0.818204,0.077544,0.232949,-0.039200,-0.002721,-0.007788,0.050050,0.041206,0.397449
1.309167,0.150885,-1.459260,-1.315800,0.060183,0.056798,-0.242638,-0.214902,0.018467,-0.080701,0.142978,-0.092611,0.021341,-0.157819,0.031213,-0.541569
1.310000,-0.002718,-1.559826,-2.100798,0.079724,0.081808,-0.542417,0.469582,-0.077925,-0.232867,0.489615,-0.285969,0.005841,-0.334207,-0.001378,-0.369421
1.310833,-0.140578,-0.576992,-2.799331,0.146987,0.071720,-0.587165,0.194470,-0.135445,-0.145166,0.362546,-0.294105,-0.005897,0.093580,-0.001332,0.886908
1.311667,-0.248545,-0.707744,-1.980565,0.164463,0.066966,-0.487033,0.259701,-0.154961,-0.232715,0.155523,0.461894,0.013000,0.511040,-0.016564,1.517904
1.312500,-0.245448,-0.659296,-1.304989,0.191954,0.153461,-0.251038,0.164683,-0.075085,-0.255607,-0.025971,0.474903,0.051708,0.020573,-0.028763,1.412937
1.313333,-0.212588,0.408662,-1.678162,0.174648,0.151766,0.625070,-0.254253,0.021989,-0.374192,-0.289183,-0.050323,0.063235,0.223782,-0.038999,1.245171
1.314167,-0.369010,0.074706,-1.660087,0.163468,0.055637,2.226331,-0.224039,0.020034,0.091297,-0.450689,-0.091011,0.021024,0.129779,-0.011872,0.738168
1.315000,-0.315887,-0.150840,-1.665864,0.158052,-0.034668,1.759178,-0.170037,0.052917,1.333395,-0.369181,-0.038583,0.002423,0.804868,0.018133,-0.098879
1.315833,-0.163080,0.083477,-1.167093,0.116528,-0.141726,0.347360,0.412103,0.064678,1.916228,-0.378507,-0.090068,0.035181,0.463188,0.007836,-0.549963
1.316667,-0.147817,-0.385576,0.286198,0.063387,-0.235166,-0.247124,0.764974,0.037345,0.406466,-0.333065,-0.112303,0.083558,-0.017970,-0.014076,0.253582
1.317500,-0.071343,-1.385263,1.082784,0.003286,-0.238543,-0.232238,0.434951,0.040680,-0.686923,-0.308335,0.064484,0.126000,-0.359260,0.022895,0.324701
1.318333,0.145806,-2.023024,1.132955,-0.082771,-0.211069,-0.032657,0.694474,0.050898,-1.127168,-0.153029,0.084856,0.121411,-0.429586,0.010414,-0.492156
1.319167,0.170373,-0.604692,1.313805,-0.133210,-0.164051,-0.293567,0.282086,0.030778,-1.379849,0.005397,0.190139,0.061039,-0.618860,-0.008639,-1.418663
1.320000,-0.018834,-0.111188,1.159883,-0.185175,-0.077377,-0.627609,-0.881285,0.033574,-0.973626,0.113820,0.266887,0.034700,-0.382907,-0.012441,-1.951979
1.320833,-0.110956,0.151999,1.291810,-0.237343,0.009540,-0.552213,-1.261722,0.024793,-1.078857,0.284255,0.059284,0.037909,-0.549219,0.029681,-2.400943
1.321667,0.067847,1.207305,1.613759,-0.198808,0.122122,-0.357659,-0.949939,0.053092,-1.203288,0.153890,-0.187689,0.075489,-0.476058,0.010309,-2.020952
1.322500,0.392197,1.490340,1.357008,-0.154891,0.128297,-0.239912,-0.783433,0.099221,-1.008122,-0.052288,-0.119952,0.033859,-0.032439,-0.026456,-1.196558
1.323333,0.647905,0.108377,1.390766,-0.087588,0.144685,-0.243090,-0.441131,0.062590,-0.066410,-0.087594,0.012482,-0.038659,-0.407303,-0.000351,-0.150885
1.324167,0.383957,-1.274918,1.281892,-0.039610,0.137127,-0.112210,0.255796,0.033643,0.867331,-0.013849,0.217330,-0.111129,-0.590084,0.013250,0.804113
1.325000,-0.274499,-1.077303,0.912518,0.005401,0.140706,0.169406,0.529265,-0.003837,1.054730,-0.055814,0.232849,-0.193347,-0.736048,0.005346,0.308336
1.325833,-0.259645,-0.459557,0.712382,0.026283,0.132039,-0.002717,0.594193,-0.059358,1.648718,0.028851,0.020543,-0.207812,-0.324560,-0.016735,-0.794232
1.326667,-0.127982,0.154670,0.288097,0.009670,0.086791,-0.223947,0.759600,-0.087192,1.280671,0.315422,-0.010833,-0.149946,0.062628,0.019945,-0.953815
1.327500,0.123971,0.917888,-0.053516,0.005072,0.063613,-0.205130,0.832449,-0.090132,0.633774,0.515126,-0.180349,-0.117085,-0.093320,0.021090,-0.573711
1.328333,0.304356,1.138741,-0.298294,-0.001012,0.026674,-0.127654,1.141654,-0.069598,0.255662,0.769354,-0.104387,-0.121866,-0.013001,-0.025201,-0.568073
1.329167,-0.048783,0.447906,-0.340314,-0.028792,0.050897,-0.072779,0.939285,-0.086665,0.291706,0.867199,-0.000050,-0.117248,0.112536,-0.062470,-0.089912
1.330000,-0.178094,0.732135,0.810537,-0.038052,0.069430,-0.017675,-0.270110,-0.080486,0.330592,0.607693,-0.072056,-0.051753,0.317287,-0.016861,1.137178
1.330833,-0.033648,0.715679,1.185531,-0.018182,0.028986,0.070888,-0.807168,-0.029579,-0.011412,-0.185386,-0.223436,-0.014583,0.832193,0.021292,1.845323
1.331667,0.219781,0.787869,1.451771,0.024790,-0.020739,0.202656,-1.059815,-0.004616,-0.154927,-1.564944,-1.014550,0.022409,0.634476,0.036732,0.522821
1.332500,-0.000849,2.004111,0.872524,0.094284,-0.036617,0.194207,-1.248905,0.039705,-0.172597,-1.901587,-0.905220,0.069516,0.499826,0.054635,0.350383
1.333333,-0.310119,1.927261,-1.215147,0.176010,-0.006191,0.100923,-0.547621,0.028601,-0.354960,-1.076188,-0.483698,0.072183,0.167160,0.007252,1.210348
1.334167,-0.256400,1.332360,-2.974140,0.162733,-0.014047,0.090639,0.255246,0.014253,-0.463372,0.016429,0.065208,0.105547,0.330635,-0.021954,1.909601
1.335000,-0.263630,-0.372849,-3.744813,0.137633,-0.012926,0.164864,0.915369,0.022447,-0.462099,0.291191,1.050009,0.124194,0.693700,-0.027492,2.384138
1.335833,-0.201861,-1.724115,-3.693718,0.126646,0.047345,0.173723,1.135035,0.011223,-0.522130,0.143442,1.028417,0.148005,0.570129,-0.030573,1.459751
1.336667,0.142764,-2.065940,-3.155008,0.067804,0.008676,0.125254,1.224016,0.042390,-0.256237,0.281174,0.991297,0.135815,0.161188,-0.018383,1.513245
